system,objective,threshold_source,threshold,n,n_pos,n_neg,prevalence,tp,fp,tn,fn,precision,recall,specificity,accuracy,f1,balanced_acc,mcc,auroc,auprc,auprc_lift,delta_f1_vs_trivial,delta_bal_acc_vs_random,delta_mcc_vs_trivial,f1_ci_low,f1_ci_high,balanced_acc_ci_low,balanced_acc_ci_high,mcc_ci_low,mcc_ci_high,auroc_ci_low,auroc_ci_high,auprc_ci_low,auprc_ci_high
baselines/baseline_results/whisper_stats_lw,f1,val,0.5357230305671692,496,374,122,0.7540322580645161,344,83,39,30,0.8056206088992974,0.9197860962566845,0.319672131147541,0.7721774193548387,0.8589263420724095,0.6197291137021128,0.297993641178621,0.8183133163846761,0.9360807479158163,0.18204848985130018,-0.0008437728701192748,0.11972911370211281,0.297993641178621,0.8410227272727273,0.8771929824561404,0.577667221881301,0.6663233102480932,0.1991107348363014,0.40255078879197914,0.7830027614622599,0.8550687078109933,0.9217908144295255,0.9511453748441228
baselines/baseline_results/whisper_stats_lw,balanced_acc,val,0.7790894508361816,496,374,122,0.7540322580645161,284,34,88,90,0.8930817610062893,0.7593582887700535,0.7213114754098361,0.75,0.8208092485549133,0.7403348820899448,0.4315577892156668,0.8183133163846761,0.9360807479158163,0.18204848985130018,-0.03896086638761542,0.2403348820899448,0.4315577892156668,0.7910955918771669,0.8485801644398766,0.6954282458139739,0.7814330016656439,0.3518517027700201,0.507664058421611,0.7830027614622599,0.8550687078109933,0.9217908144295255,0.9511453748441228
baselines/baseline_results/whisper_stats_lw,youden,val,0.7790894508361816,496,374,122,0.7540322580645161,284,34,88,90,0.8930817610062893,0.7593582887700535,0.7213114754098361,0.75,0.8208092485549133,0.7403348820899448,0.4315577892156668,0.8183133163846761,0.9360807479158163,0.18204848985130018,-0.03896086638761542,0.2403348820899448,0.4315577892156668,0.7910955918771669,0.8485801644398766,0.6954282458139739,0.7814330016656439,0.3518517027700201,0.507664058421611,0.7830027614622599,0.8550687078109933,0.9217908144295255,0.9511453748441228
baselines/clap_baseline_runs/clap_htsat_fused,f1,val,0.4776529371738434,441,335,106,0.7596371882086168,320,84,22,15,0.7920792079207921,0.9552238805970149,0.20754716981132076,0.7755102040816326,0.8660351826792964,0.5813855252041679,0.25087706352079064,0.7230920867361306,0.8650295771881155,0.10539238897949865,0.0026331208236262116,0.08138552520416786,0.25087706352079064,0.8509485094850948,0.8801116506100536,0.54490284426922,0.6203745423824275,0.14239374493838605,0.351829203361853,0.6624521261616447,0.7772479583215995,0.8261169537182097,0.9013638776083995
baselines/clap_baseline_runs/clap_htsat_fused,balanced_acc,val,0.5025354623794556,441,335,106,0.7596371882086168,255,44,62,80,0.8528428093645485,0.7611940298507462,0.5849056603773585,0.7188208616780045,0.804416403785489,0.6730498451140523,0.3165168102340801,0.7230920867361306,0.8650295771881155,0.10539238897949865,-0.05898565807018119,0.1730498451140523,0.3165168102340801,0.7729395636045252,0.8366482677627716,0.618158617290904,0.7224985919459307,0.2168124961268753,0.407795132523549,0.6624521261616447,0.7772479583215995,0.8261169537182097,0.9013638776083995
baselines/clap_baseline_runs/clap_htsat_fused,youden,val,0.5025354623794556,441,335,106,0.7596371882086168,255,44,62,80,0.8528428093645485,0.7611940298507462,0.5849056603773585,0.7188208616780045,0.804416403785489,0.6730498451140523,0.3165168102340801,0.7230920867361306,0.8650295771881155,0.10539238897949865,-0.05898565807018119,0.1730498451140523,0.3165168102340801,0.7729395636045252,0.8366482677627716,0.618158617290904,0.7224985919459307,0.2168124961268753,0.407795132523549,0.6624521261616447,0.7772479583215995,0.8261169537182097,0.9013638776083995
baselines/clap_baseline_runs/clap_htsat_fused_cross_child,f1,val,0.4658576250076294,496,374,122,0.7540322580645161,368,111,11,6,0.7682672233820459,0.983957219251337,0.09016393442622951,0.7641129032258065,0.8628370457209847,0.5370605768387833,0.17545496786759932,0.652976242658017,0.8340772953660838,0.08004503730156765,0.0030669307784559896,0.03706057683878328,0.17545496786759932,0.8531468531468531,0.8716136631330977,0.5123537082493206,0.5656614359603752,0.06748239708773464,0.2751757269604969,0.593363724029105,0.7089632462523012,0.7989819635127648,0.868195805963632
baselines/clap_baseline_runs/clap_htsat_fused_cross_child,balanced_acc,val,0.5007420182228088,496,374,122,0.7540322580645161,256,56,66,118,0.8205128205128205,0.6844919786096256,0.5409836065573771,0.6491935483870968,0.7463556851311954,0.6127377925835014,0.2010152612264205,0.652976242658017,0.8340772953660838,0.08004503730156765,-0.11341442981133332,0.11273779258350136,0.2010152612264205,0.7094817951439278,0.7800070422535211,0.5625421890067502,0.6614819847462086,0.11068595060580287,0.28703882104758005,0.593363724029105,0.7089632462523012,0.7989819635127648,0.868195805963632
baselines/clap_baseline_runs/clap_htsat_fused_cross_child,youden,val,0.5007420182228088,496,374,122,0.7540322580645161,256,56,66,118,0.8205128205128205,0.6844919786096256,0.5409836065573771,0.6491935483870968,0.7463556851311954,0.6127377925835014,0.2010152612264205,0.652976242658017,0.8340772953660838,0.08004503730156765,-0.11341442981133332,0.11273779258350136,0.2010152612264205,0.7094817951439278,0.7800070422535211,0.5625421890067502,0.6614819847462086,0.11068595060580287,0.28703882104758005,0.593363724029105,0.7089632462523012,0.7989819635127648,0.868195805963632
baselines/ecapa_adapter_baseline_runs,f1,val,-0.0752954082586551,441,335,106,0.7596371882086168,323,98,8,12,0.7672209026128266,0.9641791044776119,0.07547169811320754,0.7505668934240363,0.8544973544973545,0.5198254012954098,0.081427532190039,0.7179949310053506,0.8776866119624619,0.11804942375384508,-0.008904707358315611,0.019825401295409772,0.081427532190039,0.8428005284015851,0.8662340014172359,0.4949873275133765,0.5493804562095185,-0.020588211263958725,0.19436511827106462,0.662301464376232,0.7683796817797802,0.8433846438158571,0.9095397350460761
baselines/ecapa_adapter_baseline_runs,balanced_acc,val,0.0652027707081054,441,335,106,0.7596371882086168,227,31,75,108,0.8798449612403101,0.6776119402985075,0.7075471698113207,0.6848072562358276,0.7655986509274874,0.6925795550549141,0.334025876996697,0.7179949310053506,0.8776866119624619,0.11804942375384508,-0.09780341092818279,0.1925795550549141,0.334025876996697,0.7272649705243562,0.8013566435832892,0.6406867783722895,0.7397687271191214,0.24478424352679853,0.4147382018108332,0.662301464376232,0.7683796817797802,0.8433846438158571,0.9095397350460761
baselines/ecapa_adapter_baseline_runs,youden,val,0.0652027707081054,441,335,106,0.7596371882086168,227,31,75,108,0.8798449612403101,0.6776119402985075,0.7075471698113207,0.6848072562358276,0.7655986509274874,0.6925795550549141,0.334025876996697,0.7179949310053506,0.8776866119624619,0.11804942375384508,-0.09780341092818279,0.1925795550549141,0.334025876996697,0.7272649705243562,0.8013566435832892,0.6406867783722895,0.7397687271191214,0.24478424352679853,0.4147382018108332,0.662301464376232,0.7683796817797802,0.8433846438158571,0.9095397350460761
baselines/panns_baseline_runs/cnn14,f1,val,0.0517449009913012,441,335,106,0.7596371882086168,309,58,48,26,0.8419618528610354,0.9223880597014925,0.4528301886792453,0.8095238095238095,0.8803418803418803,0.6876091241903689,0.42905245951242255,0.7645733596170092,0.8903940910638166,0.1307569028551998,0.01693981848621018,0.1876091241903689,0.42905245951242255,0.8600000000000001,0.8998589562764456,0.6359497324697269,0.7361007462686566,0.32827171291737817,0.5260884250598344,0.7074345254857787,0.8194783159673331,0.8563632540236858,0.9254641724267171
baselines/panns_baseline_runs/cnn14,balanced_acc,val,0.7565323936990063,441,335,106,0.7596371882086168,265,44,62,70,0.8576051779935275,0.7910447761194029,0.5849056603773585,0.7414965986394558,0.8229813664596274,0.6879752182483807,0.35078395814314245,0.7645733596170092,0.8903940910638166,0.1307569028551998,-0.04042069539604276,0.1879752182483807,0.35078395814314245,0.7925637246659215,0.8510113810920262,0.6365671641791044,0.739879963390594,0.25478748565493736,0.44726744087508913,0.7074345254857787,0.8194783159673331,0.8563632540236858,0.9254641724267171
baselines/panns_baseline_runs/cnn14,youden,val,0.7565323936990063,441,335,106,0.7596371882086168,265,44,62,70,0.8576051779935275,0.7910447761194029,0.5849056603773585,0.7414965986394558,0.8229813664596274,0.6879752182483807,0.35078395814314245,0.7645733596170092,0.8903940910638166,0.1307569028551998,-0.04042069539604276,0.1879752182483807,0.35078395814314245,0.7925637246659215,0.8510113810920262,0.6365671641791044,0.739879963390594,0.25478748565493736,0.44726744087508913,0.7074345254857787,0.8194783159673331,0.8563632540236858,0.9254641724267171
baselines/panns_baseline_runs/cnn14_cross_child,f1,val,0.4126626058241789,496,374,122,0.7540322580645161,354,30,92,20,0.921875,0.946524064171123,0.7540983606557377,0.8991935483870968,0.9340369393139841,0.8503112124134303,0.7216475251788448,0.8872183746822127,0.9323428509072533,0.1783105928427372,0.07426682437145538,0.35031121241343033,0.7216475251788448,0.9169960474308301,0.9497537770128133,0.8081616551240467,0.889609450337512,0.6466366154401216,0.7923634547463821,0.8426191154554221,0.9245742745682474,0.8984797395546561,0.9656700423787832
baselines/panns_baseline_runs/cnn14_cross_child,balanced_acc,val,0.8369510005075185,496,374,122,0.7540322580645161,335,26,96,39,0.9279778393351801,0.8957219251336899,0.7868852459016393,0.8689516129032258,0.9115646258503401,0.8413035855176646,0.6604897429211755,0.8872183746822127,0.9323428509072533,0.1783105928427372,0.0517945109078114,0.3413035855176646,0.6604897429211755,0.8912969434901079,0.9326145552560646,0.8018322082931533,0.8805185412466029,0.5868616562512237,0.7330870435536607,0.8426191154554221,0.9245742745682474,0.8984797395546561,0.9656700423787832
baselines/panns_baseline_runs/cnn14_cross_child,youden,val,0.8369510005075185,496,374,122,0.7540322580645161,335,26,96,39,0.9279778393351801,0.8957219251336899,0.7868852459016393,0.8689516129032258,0.9115646258503401,0.8413035855176646,0.6604897429211755,0.8872183746822127,0.9323428509072533,0.1783105928427372,0.0517945109078114,0.3413035855176646,0.6604897429211755,0.8912969434901079,0.9326145552560646,0.8018322082931533,0.8805185412466029,0.5868616562512237,0.7330870435536607,0.8426191154554221,0.9245742745682474,0.8984797395546561,0.9656700423787832
baselines/parakeet_baseline_runs/parakeet_tdt_0.6b_v2,f1,val,0.2767951199530353,441,335,106,0.7596371882086168,335,106,0,0,0.7596371882086168,1.0,0.0,0.7596371882086168,0.8634020618556701,0.5,0.0,0.45666009574767674,0.7314635265674758,-0.02817366164114099,0.0,0.0,0.0,0.8634020618556701,0.8634020618556701,0.5,0.5,0.0,0.0,0.38969374823993247,0.5205333004787384,0.7002253054253359,0.7659525905993404
baselines/parakeet_baseline_runs/parakeet_tdt_0.6b_v2,balanced_acc,val,0.9026749190224912,441,335,106,0.7596371882086168,118,44,62,217,0.7283950617283951,0.3522388059701492,0.5849056603773585,0.40816326530612246,0.4748490945674044,0.46857223317375385,-0.05571334643057663,0.45666009574767674,0.7314635265674758,-0.02817366164114099,-0.38855296728826577,-0.03142776682624615,-0.05571334643057663,0.4208114604989605,0.52734375,0.4141611517882287,0.524967966769924,-0.15385053843001031,0.04475129652467147,0.38969374823993247,0.5205333004787384,0.7002253054253359,0.7659525905993404
baselines/parakeet_baseline_runs/parakeet_tdt_0.6b_v2,youden,val,0.9026749190224912,441,335,106,0.7596371882086168,118,44,62,217,0.7283950617283951,0.3522388059701492,0.5849056603773585,0.40816326530612246,0.4748490945674044,0.46857223317375385,-0.05571334643057663,0.45666009574767674,0.7314635265674758,-0.02817366164114099,-0.38855296728826577,-0.03142776682624615,-0.05571334643057663,0.4208114604989605,0.52734375,0.4141611517882287,0.524967966769924,-0.15385053843001031,0.04475129652467147,0.38969374823993247,0.5205333004787384,0.7002253054253359,0.7659525905993404
baselines/parakeet_baseline_runs/parakeet_tdt_0.6b_v2_cross_child,f1,val,0.384552129321527,496,374,122,0.7540322580645161,368,119,3,6,0.75564681724846,0.983957219251337,0.02459016393442623,0.7479838709677419,0.8548199767711963,0.5042736915928816,0.027578024638278412,0.41906285614096606,0.7090257544634492,-0.04500650360106695,-0.0049501381713324966,0.004273691592881601,0.027578024638278412,0.8474970896391153,0.8614327444501502,0.4919786096256685,0.5206671342158324,-0.05763527508722712,0.13010721336450556,0.3573033553958096,0.47539257692644865,0.6761755136430616,0.7394117688030026
baselines/parakeet_baseline_runs/parakeet_tdt_0.6b_v2_cross_child,balanced_acc,val,0.7451697209475721,496,374,122,0.7540322580645161,219,88,34,155,0.7133550488599348,0.5855614973262032,0.2786885245901639,0.5100806451612904,0.6431718061674009,0.43212501095818356,-0.12038029264393664,0.41906285614096606,0.7090257544634492,-0.04500650360106695,-0.21659830877512787,-0.06787498904181644,-0.12038029264393664,0.6021180030257186,0.6810376061969017,0.3884473349697554,0.481224248268607,-0.1971338048821078,-0.03304832404679286,0.3573033553958096,0.47539257692644865,0.6761755136430616,0.7394117688030026
baselines/parakeet_baseline_runs/parakeet_tdt_0.6b_v2_cross_child,youden,val,0.7451697209475721,496,374,122,0.7540322580645161,219,88,34,155,0.7133550488599348,0.5855614973262032,0.2786885245901639,0.5100806451612904,0.6431718061674009,0.43212501095818356,-0.12038029264393664,0.41906285614096606,0.7090257544634492,-0.04500650360106695,-0.21659830877512787,-0.06787498904181644,-0.12038029264393664,0.6021180030257186,0.6810376061969017,0.3884473349697554,0.481224248268607,-0.1971338048821078,-0.03304832404679286,0.3573033553958096,0.47539257692644865,0.6761755136430616,0.7394117688030026
baselines/raw_ecapa_baseline_runs/max,f1,val,0.2637420606420078,441,335,106,0.7596371882086168,331,100,6,4,0.7679814385150812,0.9880597014925373,0.05660377358490566,0.764172335600907,0.8642297650130548,0.5223317375387215,0.12820035026504392,0.6526330611095467,0.8221193675963516,0.062482179387734815,0.0008277031573846738,0.02233173753872153,0.12820035026504392,0.8567708333333334,0.8720626631853785,0.5019712756969867,0.5474091805125317,0.01347903542675241,0.23514175215700678,0.5883673613066742,0.7132807659814137,0.7826227045025688,0.8626699170062854
baselines/raw_ecapa_baseline_runs/max,balanced_acc,val,0.5944818059861074,441,335,106,0.7596371882086168,179,35,71,156,0.8364485981308412,0.5343283582089552,0.6698113207547169,0.5668934240362812,0.6520947176684881,0.602069839481836,0.17453516798417573,0.6526330611095467,0.8221193675963516,0.062482179387734815,-0.211307344187182,0.10206983948183601,0.17453516798417573,0.6096654275092936,0.6932979458105135,0.5496420022528864,0.6502847789355111,0.08498370106623816,0.2570144097230894,0.5883673613066742,0.7132807659814137,0.7826227045025688,0.8626699170062854
baselines/raw_ecapa_baseline_runs/max,youden,val,0.5944818059861074,441,335,106,0.7596371882086168,179,35,71,156,0.8364485981308412,0.5343283582089552,0.6698113207547169,0.5668934240362812,0.6520947176684881,0.602069839481836,0.17453516798417573,0.6526330611095467,0.8221193675963516,0.062482179387734815,-0.211307344187182,0.10206983948183601,0.17453516798417573,0.6096654275092936,0.6932979458105135,0.5496420022528864,0.6502847789355111,0.08498370106623816,0.2570144097230894,0.5883673613066742,0.7132807659814137,0.7826227045025688,0.8626699170062854
baselines/raw_ecapa_baseline_runs/mean,f1,test_self,0.107405908614388,441,335,106,0.7596371882086168,330,97,9,5,0.7728337236533958,0.9850746268656716,0.08490566037735849,0.7687074829931972,0.8661417322834645,0.5349901436215151,0.17055839540377832,0.5426077161362997,0.7692781131198858,0.009640924911269,0.0027396704277943273,0.03499014362151509,0.17055839540377832,0.8563899868247694,0.8756613756613756,0.5084141791044776,0.5650239369191777,0.0461418791578499,0.2854806242952598,0.4757733736975499,0.6148736271472824,0.7332644934939901,0.811854134794603
baselines/raw_ecapa_baseline_runs/mean,balanced_acc,test_self,0.2355380736084398,441,335,106,0.7596371882086168,275,73,33,60,0.7902298850574713,0.8208955223880597,0.3113207547169811,0.6984126984126984,0.8052708638360176,0.5661081385525204,0.13849342771665077,0.5426077161362997,0.7692781131198858,0.009640924911269,-0.0581311980196525,0.0661081385525204,0.13849342771665077,0.7766116941529235,0.8309455587392549,0.5181579132638693,0.6130579414249507,0.03761430728082329,0.23549048075578252,0.4757733736975499,0.6148736271472824,0.7332644934939901,0.811854134794603
baselines/raw_ecapa_baseline_runs/mean,youden,test_self,0.2355380736084398,441,335,106,0.7596371882086168,275,73,33,60,0.7902298850574713,0.8208955223880597,0.3113207547169811,0.6984126984126984,0.8052708638360176,0.5661081385525204,0.13849342771665077,0.5426077161362997,0.7692781131198858,0.009640924911269,-0.0581311980196525,0.0661081385525204,0.13849342771665077,0.7766116941529235,0.8309455587392549,0.5181579132638693,0.6130579414249507,0.03761430728082329,0.23549048075578252,0.4757733736975499,0.6148736271472824,0.7332644934939901,0.811854134794603
baselines/raw_ecapa_baseline_runs/top3,f1,val,0.2562402045018166,441,335,106,0.7596371882086168,331,98,8,4,0.7715617715617715,0.9880597014925373,0.07547169811320754,0.7687074829931972,0.8664921465968587,0.5317656998028725,0.16685702271014063,0.6447197972402141,0.8161418851583144,0.05650469694969762,0.003090084741188548,0.03176569980287247,0.16685702271014063,0.8586294677824957,0.8743495265826111,0.5081748099127006,0.5583356800901155,0.0461418791578499,0.27267408919967207,0.5792720360461843,0.7086479160799775,0.7781434787179954,0.8595376527281927
baselines/raw_ecapa_baseline_runs/top3,balanced_acc,val,0.5791823879447094,441,335,106,0.7596371882086168,155,29,77,180,0.842391304347826,0.4626865671641791,0.7264150943396226,0.5260770975056689,0.5973025048169557,0.5945508307519008,0.1638683978771713,0.6447197972402141,0.8161418851583144,0.05650469694969762,-0.26609955703871446,0.09455083075190085,0.1638683978771713,0.5483153846153845,0.6458929949412673,0.5436215150661785,0.6410099267811884,0.07539048192294918,0.2443761218457371,0.5792720360461843,0.7086479160799775,0.7781434787179954,0.8595376527281927
baselines/raw_ecapa_baseline_runs/top3,youden,val,0.5791823879447094,441,335,106,0.7596371882086168,155,29,77,180,0.842391304347826,0.4626865671641791,0.7264150943396226,0.5260770975056689,0.5973025048169557,0.5945508307519008,0.1638683978771713,0.6447197972402141,0.8161418851583144,0.05650469694969762,-0.26609955703871446,0.09455083075190085,0.1638683978771713,0.5483153846153845,0.6458929949412673,0.5436215150661785,0.6410099267811884,0.07539048192294918,0.2443761218457371,0.5792720360461843,0.7086479160799775,0.7781434787179954,0.8595376527281927
baselines/vad_baseline_runs/energy,f1,val,0.0443906376109765,441,335,106,0.7596371882086168,328,99,7,7,0.7681498829039812,0.9791044776119403,0.0660377358490566,0.7596371882086168,0.8608923884514436,0.5225711067304984,0.11002217619004291,0.42837228949591666,0.6938915935946629,-0.0657455946139539,-0.0025096734042265867,0.022571106730498447,0.11002217619004291,0.8503937007874015,0.870375816993464,0.5004593776401014,0.5489077020557589,0.0029592887990205537,0.21820019959925674,0.3548004083356801,0.4994976767107857,0.6620172133781028,0.7334956553586939
baselines/vad_baseline_runs/energy,balanced_acc,val,0.247178329571106,441,335,106,0.7596371882086168,250,78,28,85,0.7621951219512195,0.746268656716418,0.2641509433962264,0.6303854875283447,0.7541478129713425,0.5052098000563222,0.010198827453096972,0.42837228949591666,0.6938915935946629,-0.0657455946139539,-0.10925424888432766,0.005209800056322211,0.010198827453096972,0.7216974597475296,0.7829978871603346,0.4572535905378766,0.5526872711912137,-0.08320404634200154,0.1029303439440488,0.3548004083356801,0.4994976767107857,0.6620172133781028,0.7334956553586939
baselines/vad_baseline_runs/energy,youden,val,0.247178329571106,441,335,106,0.7596371882086168,250,78,28,85,0.7621951219512195,0.746268656716418,0.2641509433962264,0.6303854875283447,0.7541478129713425,0.5052098000563222,0.010198827453096972,0.42837228949591666,0.6938915935946629,-0.0657455946139539,-0.10925424888432766,0.005209800056322211,0.010198827453096972,0.7216974597475296,0.7829978871603346,0.4572535905378766,0.5526872711912137,-0.08320404634200154,0.1029303439440488,0.3548004083356801,0.4994976767107857,0.6620172133781028,0.7334956553586939
baselines/vad_baseline_runs/energy_cross_child,f1,val,0.0246212121212121,496,374,122,0.7540322580645161,370,115,7,4,0.7628865979381443,0.9893048128342246,0.05737704918032787,0.7600806451612904,0.8614668218859138,0.5233409310072762,0.1365201243295415,0.5021258876128692,0.7290294539991466,-0.025002804065369477,0.0016967069433850845,0.02334093100727619,0.1365201243295415,0.8541423570595098,0.869158878504673,0.5041547953011308,0.546508722714123,0.023487125898032812,0.24186449608666444,0.43497961777855704,0.5690612124134303,0.6960082496508686,0.7680111040753917
baselines/vad_baseline_runs/energy_cross_child,balanced_acc,val,0.2652402099313686,496,374,122,0.7540322580645161,284,78,44,90,0.7845303867403315,0.7593582887700535,0.36065573770491804,0.6612903225806451,0.7717391304347827,0.5600070132374858,0.1163967994084405,0.5021258876128692,0.7290294539991466,-0.025002804065369477,-0.08803098450774605,0.06000701323748581,0.1163967994084405,0.7421533612457074,0.8015984085996,0.5152669413518015,0.606279587095643,0.029142849624029295,0.20646361539615926,0.43497961777855704,0.5690612124134303,0.6960082496508686,0.7680111040753917
baselines/vad_baseline_runs/energy_cross_child,youden,val,0.2652402099313686,496,374,122,0.7540322580645161,284,78,44,90,0.7845303867403315,0.7593582887700535,0.36065573770491804,0.6612903225806451,0.7717391304347827,0.5600070132374858,0.1163967994084405,0.5021258876128692,0.7290294539991466,-0.025002804065369477,-0.08803098450774605,0.06000701323748581,0.1163967994084405,0.7421533612457074,0.8015984085996,0.5152669413518015,0.606279587095643,0.029142849624029295,0.20646361539615926,0.43497961777855704,0.5690612124134303,0.6960082496508686,0.7680111040753917
baselines/vad_baseline_runs/silero,f1,val,0.0,441,335,106,0.7596371882086168,335,106,0,0,0.7596371882086168,1.0,0.0,0.7596371882086168,0.8634020618556701,0.5,0.0,0.6221064488876373,0.8019539322953433,0.04231674408672648,0.0,0.0,0.0,0.8634020618556701,0.8634020618556701,0.5,0.5,0.0,0.0,0.5587890735004225,0.68772845677274,0.7637070499131563,0.8468745259791197
baselines/vad_baseline_runs/silero,balanced_acc,val,0.0016774278972955,441,335,106,0.7596371882086168,271,64,42,64,0.808955223880597,0.808955223880597,0.39622641509433965,0.7097505668934241,0.808955223880597,0.6025908194874683,0.20518163897493663,0.6221064488876373,0.8019539322953433,0.04231674408672648,-0.054446837975073104,0.10259081948746829,0.20518163897493663,0.7814336259607481,0.8362094622331689,0.5534303717262743,0.654004857786539,0.10889621622283989,0.3081354876756137,0.5587890735004225,0.68772845677274,0.7637070499131563,0.8468745259791197
baselines/vad_baseline_runs/silero,youden,val,0.0016774278972955,441,335,106,0.7596371882086168,271,64,42,64,0.808955223880597,0.808955223880597,0.39622641509433965,0.7097505668934241,0.808955223880597,0.6025908194874683,0.20518163897493663,0.6221064488876373,0.8019539322953433,0.04231674408672648,-0.054446837975073104,0.10259081948746829,0.20518163897493663,0.7814336259607481,0.8362094622331689,0.5534303717262743,0.654004857786539,0.10889621622283989,0.3081354876756137,0.5587890735004225,0.68772845677274,0.7637070499131563,0.8468745259791197
baselines/vad_baseline_runs/silero_cross_child,f1,val,0.0,496,374,122,0.7540322580645161,374,122,0,0,0.7540322580645161,1.0,0.0,0.7540322580645161,0.8597701149425288,0.5,0.0,0.6045191549048831,0.7925084163807407,0.03847615831622453,0.0,0.0,0.0,0.8597701149425288,0.8597701149425288,0.5,0.5,0.0,0.0,0.549129372315245,0.6578424980275269,0.7578637144839178,0.8336000201609798
baselines/vad_baseline_runs/silero_cross_child,balanced_acc,val,0.0016774278972955,496,374,122,0.7540322580645161,311,88,34,63,0.7794486215538847,0.8315508021390374,0.2786885245901639,0.6955645161290323,0.8046571798188874,0.5551196633646007,0.11969608715970907,0.6045191549048831,0.7925084163807407,0.03847615831622453,-0.05511293512364135,0.055119663364600724,0.11969608715970907,0.7805486897635386,0.8282207207207206,0.5138593626720435,0.5985184535811343,0.030741411674668,0.21666654431147597,0.549129372315245,0.6578424980275269,0.7578637144839178,0.8336000201609798
baselines/vad_baseline_runs/silero_cross_child,youden,val,0.0016774278972955,496,374,122,0.7540322580645161,311,88,34,63,0.7794486215538847,0.8315508021390374,0.2786885245901639,0.6955645161290323,0.8046571798188874,0.5551196633646007,0.11969608715970907,0.6045191549048831,0.7925084163807407,0.03847615831622453,-0.05511293512364135,0.055119663364600724,0.11969608715970907,0.7805486897635386,0.8282207207207206,0.5138593626720435,0.5985184535811343,0.030741411674668,0.21666654431147597,0.549129372315245,0.6578424980275269,0.7578637144839178,0.8336000201609798
eend_eda_ecapa_enrollment_runs::enroll,f1,val,-0.0195800497606074,441,335,106,0.7596371882086168,333,106,0,2,0.7585421412300684,0.9940298507462687,0.0,0.7551020408163265,0.8604651162790697,0.49701492537313435,-0.03796761060881861,0.5214024218529991,0.7673840444571396,0.007746856248522782,-0.0029369455766004027,-0.002985074626865647,-0.03796761060881861,0.8560311284046692,0.8634020618556701,0.4925373134328358,0.5,-0.06023824169093592,0.0,0.4542906927626021,0.5886285553365249,0.7307334893495099,0.8069294285383896
eend_eda_ecapa_enrollment_runs::enroll,balanced_acc,val,0.2019773655845987,441,335,106,0.7596371882086168,278,81,25,57,0.7743732590529248,0.8298507462686567,0.2358490566037736,0.6870748299319728,0.8011527377521614,0.5328499014362151,0.07215812706852569,0.5214024218529991,0.7673840444571396,0.007746856248522782,-0.062249324103508696,0.032849901436215134,0.07215812706852569,0.7759882869692531,0.8260269971096489,0.48890312588003376,0.5807452126161644,-0.02537476269106792,0.17590128885804837,0.4542906927626021,0.5886285553365249,0.7307334893495099,0.8069294285383896
eend_eda_ecapa_enrollment_runs::enroll,youden,val,0.2019773655845987,441,335,106,0.7596371882086168,278,81,25,57,0.7743732590529248,0.8298507462686567,0.2358490566037736,0.6870748299319728,0.8011527377521614,0.5328499014362151,0.07215812706852569,0.5214024218529991,0.7673840444571396,0.007746856248522782,-0.062249324103508696,0.032849901436215134,0.07215812706852569,0.7759882869692531,0.8260269971096489,0.48890312588003376,0.5807452126161644,-0.02537476269106792,0.17590128885804837,0.4542906927626021,0.5886285553365249,0.7307334893495099,0.8069294285383896
ensemble_runs/advanced/bagged_stacker,f1,test_self,0.4444934849705824,441,335,106,0.7596371882086168,317,45,61,18,0.8756906077348067,0.9462686567164179,0.5754716981132075,0.8571428571428571,0.9096126255380201,0.7608701774148128,0.5813824723870179,0.8985637848493382,0.9630203183530035,0.2033831301443867,0.04621056368234999,0.2608701774148128,0.5813824723870179,0.8907801418439717,0.9290933941440455,0.7107152914671924,0.8125235849056603,0.48376541319664756,0.6782671188531825,0.8639531117994929,0.930190791326387,0.9471278988858501,0.97667691644695
ensemble_runs/advanced/bagged_stacker,balanced_acc,test_self,0.8548820288225629,441,335,106,0.7596371882086168,255,12,94,80,0.9550561797752809,0.7611940298507462,0.8867924528301887,0.7913832199546486,0.8471760797342192,0.8239932413404675,0.5665144967887905,0.8985637848493382,0.9630203183530035,0.2033831301443867,-0.016225982121450988,0.3239932413404675,0.5665144967887905,0.8155543773033863,0.8764560441025148,0.78571036327795,0.8612503520135173,0.4982220757301573,0.6356876314076834,0.8639531117994929,0.930190791326387,0.9471278988858501,0.97667691644695
ensemble_runs/advanced/bagged_stacker,youden,test_self,0.8548820288225629,441,335,106,0.7596371882086168,255,12,94,80,0.9550561797752809,0.7611940298507462,0.8867924528301887,0.7913832199546486,0.8471760797342192,0.8239932413404675,0.5665144967887905,0.8985637848493382,0.9630203183530035,0.2033831301443867,-0.016225982121450988,0.3239932413404675,0.5665144967887905,0.8155543773033863,0.8764560441025148,0.78571036327795,0.8612503520135173,0.4982220757301573,0.6356876314076834,0.8639531117994929,0.930190791326387,0.9471278988858501,0.97667691644695
ensemble_runs/advanced/blend_topk,f1,test_self,0.5186591631555293,441,335,106,0.7596371882086168,319,47,59,16,0.8715846994535519,0.9522388059701492,0.5566037735849056,0.8571428571428571,0.9101283880171184,0.7544212897775274,0.57874547353068,0.8945085891298225,0.9629010589819169,0.2032638707733001,0.04672632616144823,0.2544212897775274,0.57874547353068,0.8936170212765957,0.9287799873737372,0.7057469726837511,0.8050682906223599,0.48992527940574804,0.6717123260760671,0.8605061954379049,0.9252900591382709,0.9490165206052914,0.9752747239129279
