audio_path,face_intensity_std_mean,face_intensity_std_std,face_intensity_std_max,face_intensity_std_p95,mouth_intensity_std_mean,mouth_intensity_std_std,mouth_intensity_std_max,mouth_intensity_std_p95,face_motion_energy_mean,face_motion_energy_std,face_motion_energy_max,face_motion_energy_p95,mouth_region_motion_energy_mean,mouth_region_motion_energy_std,mouth_region_motion_energy_max,mouth_region_motion_energy_p95,n_mouth_frames,track_n_frames,mouth_extraction_rate,mouth_motion_variance,face_motion_log_max,mouth_extraction_failed
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A1H3H9Y3T1/ses-02/beh/sub-A1H3H9Y3T1_ses-02_task-generalsocialcommunicationinteraction_run-02_audio.wav,26.846900016447574,5.327904334906565,38.11980785535871,36.49441482361512,25.21605917745636,7.572312874443496,39.632957988135615,38.69962497393345,7.417091969932828,3.655132355275167,19.02723503112793,14.663091373443596,10.24630359028067,5.685035736853173,35.37873840332031,21.79254751205443,112,335,1.0,32.3196313292977,2.9970930987676074,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A1H3H9Y3T1/ses-02/beh/sub-A1H3H9Y3T1_ses-02_task-motorplay_run-01_audio.wav,44.2643300111686,2.19073636191096,47.77236786494934,47.12425117988373,34.95858261920445,3.738984261139207,41.57594308921641,41.14905265434149,16.379970165991015,6.5698171785818165,30.16069793701172,27.396647453308105,14.619856280665244,5.992719800135139,25.93269157409668,24.809027671813965,31,93,1.0,35.91269060293173,3.439157619243737,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A1H3H9Y3T1/ses-02/beh/sub-A1H3H9Y3T1_ses-02_task-toyplay_run-01_audio.wav,40.04938588717441,1.627757411097182,41.73864636329799,41.72853995875156,38.80435545284274,2.1091591681573374,42.395096127749134,41.68661752290764,10.24922689795494,4.51769587510333,15.399847984313965,15.143744230270386,8.916099071502686,4.151039873465589,14.218215942382812,13.089810609817505,16,47,1.0,17.23113203110121,2.7972720655380443,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A1H3H9Y3T1/ses-02/beh/sub-A1H3H9Y3T1_ses-02_task-generalsocialcommunicationinteraction_run-03_audio.wav,43.42421046072187,1.5565250869202678,46.98780823297279,45.73987168067879,31.38317779155873,2.851007048443208,38.771031778355145,37.178615961766994,6.412104743592282,3.356829303694969,21.45692253112793,12.097748661041257,6.539677665588704,3.549401615192864,22.080394744873047,13.266773223876946,94,281,1.0,12.59825182593371,3.111598919936802,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A1H3H9Y3T1/ses-02/beh/sub-A1H3H9Y3T1_ses-02_task-dailyroutine_run-01_audio.wav,31.41993117854108,6.585958321426372,51.70590637604184,44.89723530962894,28.82031826931092,4.570134443450402,42.92182049296238,35.90393654139418,6.951258076404359,3.2702167158726936,22.90375518798828,12.837087821960443,7.435480543450042,3.378320757416577,20.662660598754883,13.670833492279051,715,2144,1.0,11.413051139991714,3.1740355674316088,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A1H3H9Y3T1/ses-02/beh/sub-A1H3H9Y3T1_ses-02_task-generalsocialcommunicationinteraction_run-04_audio.wav,50.67172305422688,4.272295054007583,59.457072563460784,55.46434671837712,47.41974075887587,6.3888804706534765,57.81045216334157,55.66287580937965,25.366653633117675,7.358885393530176,40.58452606201172,35.12994880676269,29.12846855163574,11.3833916030072,52.76228713989258,48.83205070495605,75,223,1.0,129.58160438741484,3.7277281284061625,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A1H3H9Y3T1/ses-02/beh/sub-A1H3H9Y3T1_ses-02_task-generalsocialcommunicationinteraction_run-05_audio.wav,47.34501451765632,1.753143135502147,50.34877055836906,49.73503604254788,35.60152690130204,1.3889174902657613,44.12767152863331,38.15085058399153,3.704266610958567,3.175096868064328,28.787109375,7.577908039093018,4.7321139158416985,3.0494270311758864,20.31837654113769,10.02670955657959,261,781,1.0,9.29900521846618,3.394075728616676,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-01/beh/sub-A2M5H0V6E3_ses-01_task-toyplay_run-01_audio.wav,46.05377843605265,3.2660697980211846,54.355787661228334,52.51129890638053,36.4735807660784,9.851166280244204,47.852064686622654,47.07776500000854,7.975741386413574,2.387560155045783,12.953450202941896,11.67048597335815,8.977653201421102,3.182877026112976,13.853899955749512,13.464463186264036,30,88,1.0,10.13070616335778,2.635726804063012,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-01/beh/sub-A2M5H0V6E3_ses-01_task-generalsocialcommunicationinteraction_run-03_audio.wav,41.57570525790282,5.590591956432185,49.353775099318106,48.53828405813075,38.4452139710656,7.41317769231178,48.81528676592604,47.74834608608321,12.772199055244185,4.884967991040071,21.63823699951172,20.951605987548824,14.845711625855545,5.272000593548532,25.274572372436523,21.874732589721678,29,85,1.0,27.793990258376063,3.119640379256573,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-01/beh/sub-A2M5H0V6E3_ses-01_task-generalsocialcommunicationinteraction_run-05_audio.wav,30.157914801394977,4.027877394315508,39.47598276114943,37.0994672887454,31.447839902295115,4.21303775949727,38.89226905800383,38.39003349646747,8.015654328707102,3.1040880927356835,16.0615234375,13.539285326004023,9.096218817942852,3.724943704879794,23.05956268310547,15.67156782150268,74,221,1.0,13.875205604523613,2.8368258368749912,0
